period,stay_date,iso_year,iso_week,month,day_of_week,season,is_holiday_period,is_weekend,previous_occupancy,rolling_7_day_occupancy,known_reservations_30d_before,known_guest_count_30d_before,known_average_nights_30d_before,occupied_accommodations,active_reservations,guests_on_site,average_nights,occupancy_rate
2024-W41-D5,2024-10-12,2024,41,10,5,3,0,1,11.666666666666666,9.523809523809524,42,142.79999999999998,4.8,20.0,20.0,81.0,4.25,16.666666666666664
2024-W41-D6,2024-10-13,2024,41,10,6,3,0,0,16.666666666666664,9.88095238095238,42,142.79999999999998,4.8,19.0,19.0,79.0,4.2631578947368425,15.833333333333332
2024-W42-D0,2024-10-14,2024,42,10,0,3,1,0,15.833333333333332,10.714285714285714,42,142.79999999999998,4.8,14.0,14.0,48.0,4.714285714285714,11.666666666666666
2024-W42-D1,2024-10-15,2024,42,10,1,3,1,0,11.666666666666666,11.071428571428571,42,142.79999999999998,4.8,11.0,11.0,35.0,5.818181818181818,9.166666666666666
2024-W42-D2,2024-10-16,2024,42,10,2,3,1,0,9.166666666666666,11.30952380952381,42,142.79999999999998,4.8,16.0,16.0,55.0,7.0625,13.333333333333334
2024-W42-D3,2024-10-17,2024,42,10,3,3,1,0,13.333333333333334,12.26190476190476,42,142.79999999999998,4.8,20.0,20.0,63.0,7.75,16.666666666666664
2024-W42-D4,2024-10-18,2024,42,10,4,3,1,1,16.666666666666664,13.571428571428571,42,142.79999999999998,4.8,22.0,22.0,69.0,8.0,18.333333333333332
2024-W42-D5,2024-10-19,2024,42,10,5,3,1,1,18.333333333333332,14.523809523809522,42,142.79999999999998,4.8,25.0,25.0,72.0,8.12,20.833333333333336
2024-W42-D6,2024-10-20,2024,42,10,6,3,1,0,20.833333333333336,15.11904761904762,42,142.79999999999998,4.8,26.0,26.0,79.0,8.192307692307692,21.666666666666668
2024-W43-D0,2024-10-21,2024,43,10,0,3,1,0,21.666666666666668,15.952380952380953,42,142.79999999999998,4.8,25.0,25.0,79.0,8.76,20.833333333333336
2024-W43-D1,2024-10-22,2024,43,10,1,3,1,0,20.833333333333336,17.261904761904763,42,142.79999999999998,4.8,27.0,27.0,86.0,9.074074074074074,22.5
2024-W43-D2,2024-10-23,2024,43,10,2,3,1,0,22.5,19.166666666666664,42,142.79999999999998,4.8,27.0,27.0,83.0,9.74074074074074,22.5
2024-W43-D3,2024-10-24,2024,43,10,3,3,1,0,22.5,20.47619047619048,42,142.79999999999998,4.8,32.0,32.0,100.0,9.1875,26.666666666666668
2024-W43-D4,2024-10-25,2024,43,10,4,3,1,1,26.666666666666668,21.904761904761905,42,142.79999999999998,4.8,36.0,36.0,114.0,9.055555555555555,30.0
2024-W43-D5,2024-10-26,2024,43,10,5,3,1,1,30.0,23.571428571428573,42,142.79999999999998,4.8,38.0,38.0,126.0,9.052631578947368,31.666666666666664
2024-W43-D6,2024-10-27,2024,43,10,6,3,1,0,31.666666666666664,25.119047619047617,42,142.79999999999998,4.8,39.0,39.0,127.0,9.0,32.5
2024-W44-D0,2024-10-28,2024,44,10,0,3,0,0,32.5,26.666666666666668,42,142.79999999999998,4.8,40.0,40.0,131.0,8.775,33.33333333333333
2024-W44-D1,2024-10-29,2024,44,10,1,3,0,0,33.33333333333333,28.452380952380953,42,142.79999999999998,4.8,42.0,42.0,140.0,8.071428571428571,35.0
2024-W44-D2,2024-10-30,2024,44,10,2,3,0,0,35.0,30.238095238095237,42,142.79999999999998,4.8,39.0,39.0,128.0,7.871794871794871,32.5
2024-W44-D3,2024-10-31,2024,44,10,3,3,0,0,32.5,31.666666666666664,42,142.79999999999998,4.8,33.0,33.0,107.0,8.030303030303031,27.500000000000004
2024-W44-D4,2024-11-01,2024,44,11,4,3,0,1,27.500000000000004,31.785714285714285,42,142.79999999999998,4.8,29.0,29.0,98.0,7.9655172413793105,24.166666666666668
2024-W44-D5,2024-11-02,2024,44,11,5,3,0,1,24.166666666666668,30.952380952380956,42,142.79999999999998,4.8,21.0,21.0,73.0,8.333333333333334,17.5
2024-W44-D6,2024-11-03,2024,44,11,6,3,0,0,17.5,28.928571428571427,42,142.79999999999998,4.8,12.0,12.0,51.0,9.25,10.0
2024-W45-D0,2024-11-04,2024,45,11,0,3,0,0,10.0,25.714285714285715,42,142.79999999999998,4.8,8.0,8.0,33.0,8.5,6.666666666666667
2024-W45-D1,2024-11-05,2024,45,11,1,3,0,0,6.666666666666667,21.904761904761905,42,142.79999999999998,4.8,5.0,5.0,21.0,8.4,4.166666666666666
2024-W45-D2,2024-11-06,2024,45,11,2,3,0,0,4.166666666666666,17.5,42,142.79999999999998,4.8,2.0,2.0,5.0,10.5,1.6666666666666667
2024-W45-D3,2024-11-07,2024,45,11,3,3,0,0,1.6666666666666667,13.095238095238097,42,142.79999999999998,4.8,6.0,6.0,17.0,6.5,5.0
2024-W45-D4,2024-11-08,2024,45,11,4,3,0,1,5.0,9.88095238095238,42,142.79999999999998,4.8,6.0,6.0,16.0,5.833333333333333,5.0
2024-W45-D5,2024-11-09,2024,45,11,5,3,0,1,5.0,7.142857142857143,42,142.79999999999998,4.8,6.0,6.0,14.0,3.8333333333333335,5.0
2024-W45-D6,2024-11-10,2024,45,11,6,3,0,0,5.0,5.357142857142857,42,142.79999999999998,4.8,7.0,7.0,15.0,4.0,5.833333333333333
2024-W46-D0,2024-11-11,2024,46,11,0,3,0,0,5.833333333333333,4.761904761904762,42,142.79999999999998,4.8,6.0,6.0,13.0,4.333333333333333,5.0
2024-W46-D1,2024-11-12,2024,46,11,1,3,0,0,5.0,4.523809523809524,42,142.79999999999998,4.8,5.0,5.0,11.0,4.2,4.166666666666666
2024-W46-D2,2024-11-13,2024,46,11,2,3,0,0,4.166666666666666,4.523809523809524,42,142.79999999999998,4.8,6.0,6.0,15.0,4.166666666666667,5.0
2024-W46-D3,2024-11-14,2024,46,11,3,3,0,0,5.0,5.0,42,142.79999999999998,4.8,7.0,7.0,25.0,4.142857142857143,5.833333333333333
2024-W46-D4,2024-11-15,2024,46,11,4,3,0,1,5.833333333333333,5.119047619047619,42,142.79999999999998,4.8,4.0,4.0,20.0,4.0,3.3333333333333335
2024-W46-D5,2024-11-16,2024,46,11,5,3,0,1,3.3333333333333335,4.8809523809523805,42,142.79999999999998,4.8,3.0,3.0,12.0,4.666666666666667,2.5
2024-W46-D6,2024-11-17,2024,46,11,6,3,0,0,2.5,4.523809523809524,42,142.79999999999998,4.8,1.0,1.0,4.0,5.0,0.8333333333333334
2024-W47-D0,2024-11-18,2024,47,11,0,3,0,0,0.8333333333333334,3.8095238095238098,42,142.79999999999998,4.8,4.0,4.0,19.0,4.5,3.3333333333333335
2024-W47-D1,2024-11-19,2024,47,11,1,3,0,0,3.3333333333333335,3.5714285714285716,42,142.79999999999998,4.8,5.0,5.0,22.0,4.4,4.166666666666666
2024-W47-D2,2024-11-20,2024,47,11,2,3,0,0,4.166666666666666,3.5714285714285716,42,142.79999999999998,4.8,6.0,6.0,24.0,4.0,5.0
2024-W47-D3,2024-11-21,2024,47,11,3,3,0,0,5.0,3.5714285714285716,42,142.79999999999998,4.8,7.0,7.0,32.0,4.428571428571429,5.833333333333333
2024-W47-D4,2024-11-22,2024,47,11,4,3,0,1,5.833333333333333,3.5714285714285716,42,142.79999999999998,4.8,6.0,6.0,26.0,4.166666666666667,5.0
2024-W47-D5,2024-11-23,2024,47,11,5,3,0,1,5.0,3.8095238095238098,42,142.79999999999998,4.8,7.0,7.0,22.0,3.7142857142857144,5.833333333333333
2024-W47-D6,2024-11-24,2024,47,11,6,3,0,0,5.833333333333333,4.285714285714286,42,142.79999999999998,4.8,5.0,5.0,19.0,4.4,4.166666666666666
2024-W48-D0,2024-11-25,2024,48,11,0,3,0,0,4.166666666666666,4.761904761904761,42,142.79999999999998,4.8,5.0,5.0,18.0,5.4,4.166666666666666
2024-W48-D1,2024-11-26,2024,48,11,1,3,0,0,4.166666666666666,4.8809523809523805,42,142.79999999999998,4.8,4.0,4.0,13.0,4.25,3.3333333333333335
2024-W48-D2,2024-11-27,2024,48,11,2,3,0,0,3.3333333333333335,4.761904761904762,42,142.79999999999998,4.8,3.0,3.0,12.0,4.333333333333333,2.5
2024-W48-D3,2024-11-28,2024,48,11,3,3,0,0,2.5,4.404761904761904,42,142.79999999999998,4.8,3.0,3.0,9.0,5.333333333333333,2.5
2024-W48-D4,2024-11-29,2024,48,11,4,3,0,1,2.5,3.928571428571428,42,142.79999999999998,4.8,4.0,4.0,11.0,4.75,3.3333333333333335
2024-W48-D5,2024-11-30,2024,48,11,5,3,0,1,3.3333333333333335,3.6904761904761902,42,142.79999999999998,4.8,6.0,6.0,17.0,4.666666666666667,5.0
2024-W48-D6,2024-12-01,2024,48,12,6,0,0,0,5.0,3.5714285714285716,42,142.79999999999998,4.8,10.0,10.0,26.0,4.8,8.333333333333332
2024-W49-D0,2024-12-02,2024,49,12,0,0,0,0,8.333333333333332,4.166666666666667,42,142.79999999999998,4.8,11.0,11.0,33.0,4.454545454545454,9.166666666666666
2024-W49-D1,2024-12-03,2024,49,12,1,0,0,0,9.166666666666666,4.8809523809523805,42,142.79999999999998,4.8,14.0,14.0,42.0,3.928571428571429,11.666666666666666
2024-W49-D2,2024-12-04,2024,49,12,2,0,0,0,11.666666666666666,6.071428571428571,42,142.79999999999998,4.8,14.0,14.0,43.0,3.7857142857142856,11.666666666666666
2024-W49-D3,2024-12-05,2024,49,12,3,0,0,0,11.666666666666666,7.3809523809523805,42,142.79999999999998,4.8,8.0,8.0,21.0,4.0,6.666666666666667
2024-W49-D4,2024-12-06,2024,49,12,4,0,0,1,6.666666666666667,7.976190476190476,42,142.79999999999998,4.8,6.0,6.0,17.0,4.833333333333333,5.0
2024-W49-D5,2024-12-07,2024,49,12,5,0,0,1,5.0,8.214285714285714,42,142.79999999999998,4.8,11.0,11.0,36.0,3.363636363636364,9.166666666666666
2024-W49-D6,2024-12-08,2024,49,12,6,0,0,0,9.166666666666666,8.809523809523808,42,142.79999999999998,4.8,13.0,13.0,41.0,3.1538461538461537,10.833333333333334
2024-W50-D0,2024-12-09,2024,50,12,0,0,0,0,10.833333333333334,9.166666666666666,42,142.79999999999998,4.8,8.0,8.0,27.0,4.25,6.666666666666667
2024-W50-D1,2024-12-10,2024,50,12,1,0,0,0,6.666666666666667,8.809523809523808,42,142.79999999999998,4.8,9.0,9.0,30.0,4.777777777777778,7.5
2024-W50-D2,2024-12-11,2024,50,12,2,0,0,0,7.5,8.214285714285714,42,142.79999999999998,4.8,10.0,10.0,29.0,5.0,8.333333333333332
2024-W50-D3,2024-12-12,2024,50,12,3,0,0,0,8.333333333333332,7.738095238095239,42,142.79999999999998,4.8,10.0,10.0,28.0,5.4,8.333333333333332
2024-W50-D4,2024-12-13,2024,50,12,4,0,0,1,8.333333333333332,7.976190476190475,42,142.79999999999998,4.8,12.0,12.0,40.0,4.833333333333333,10.0
2024-W50-D5,2024-12-14,2024,50,12,5,0,0,1,10.0,8.69047619047619,42,142.79999999999998,4.8,15.0,15.0,50.0,4.133333333333334,12.5
2024-W50-D6,2024-12-15,2024,50,12,6,0,0,0,12.5,9.166666666666666,42,142.79999999999998,4.8,11.0,11.0,36.0,4.454545454545454,9.166666666666666
2024-W51-D0,2024-12-16,2024,51,12,0,0,0,0,9.166666666666666,8.928571428571427,42,142.79999999999998,4.8,10.0,10.0,26.0,5.1,8.333333333333332
2024-W51-D1,2024-12-17,2024,51,12,1,0,0,0,8.333333333333332,9.166666666666666,42,142.79999999999998,4.8,12.0,12.0,31.0,4.5,10.0
2024-W51-D2,2024-12-18,2024,51,12,2,0,0,0,10.0,9.523809523809522,42,142.79999999999998,4.8,15.0,15.0,42.0,4.066666666666666,12.5
2024-W51-D3,2024-12-19,2024,51,12,3,0,0,0,12.5,10.11904761904762,42,142.79999999999998,4.8,14.0,14.0,41.0,4.357142857142857,11.666666666666666
2024-W51-D4,2024-12-20,2024,51,12,4,0,1,1,11.666666666666666,10.595238095238091,42,142.79999999999998,4.8,23.0,23.0,65.0,6.478260869565218,19.166666666666668
2024-W51-D5,2024-12-21,2024,51,12,5,0,1,1,19.166666666666668,11.904761904761903,42,142.79999999999998,4.8,22.0,22.0,64.0,7.772727272727272,18.333333333333332
2024-W51-D6,2024-12-22,2024,51,12,6,0,1,0,18.333333333333332,12.738095238095235,42,142.79999999999998,4.8,23.0,23.0,71.0,8.08695652173913,19.166666666666668
2024-W52-D0,2024-12-23,2024,52,12,0,0,1,0,19.166666666666668,14.166666666666666,42,142.79999999999998,4.8,25.0,25.0,79.0,8.32,20.833333333333336
2024-W52-D1,2024-12-24,2024,52,12,1,0,1,0,20.833333333333336,15.952380952380953,42,142.79999999999998,4.8,24.0,24.0,75.0,8.458333333333334,20.0
2024-W52-D2,2024-12-25,2024,52,12,2,0,1,0,20.0,17.380952380952383,42,142.79999999999998,4.8,30.0,30.0,95.0,8.066666666666666,25.0
2024-W52-D3,2024-12-26,2024,52,12,3,0,1,0,25.0,19.166666666666664,42,142.79999999999998,4.8,28.0,28.0,90.0,8.357142857142858,23.333333333333332
2024-W52-D4,2024-12-27,2024,52,12,4,0,1,1,23.333333333333332,20.833333333333336,42,142.79999999999998,4.8,27.0,27.0,82.0,8.407407407407407,22.5
2024-W52-D5,2024-12-28,2024,52,12,5,0,1,1,22.5,21.309523809523817,42,142.79999999999998,4.8,30.0,30.0,90.0,8.4,25.0
2024-W52-D6,2024-12-29,2024,52,12,6,0,1,0,25.0,22.26190476190476,42,142.79999999999998,4.8,31.0,31.0,88.0,8.774193548387096,25.833333333333336
2025-W01-D0,2024-12-30,2025,1,12,0,0,1,0,25.833333333333336,23.214285714285715,42,142.79999999999998,4.8,29.0,29.0,84.0,8.862068965517242,24.166666666666668
2025-W01-D1,2024-12-31,2025,1,12,1,0,1,0,24.166666666666668,23.690476190476193,42,142.79999999999998,4.8,29.0,29.0,81.0,9.137931034482758,24.166666666666668
2025-W01-D2,2025-01-01,2025,1,1,2,0,1,0,24.166666666666668,24.285714285714285,42,142.79999999999998,4.8,28.0,28.0,76.0,9.428571428571429,23.333333333333332
2025-W01-D3,2025-01-02,2025,1,1,3,0,1,0,23.333333333333332,24.047619047619047,42,142.79999999999998,4.8,28.0,28.0,76.0,9.607142857142858,23.333333333333332
2025-W01-D4,2025-01-03,2025,1,1,4,0,1,1,23.333333333333332,24.047619047619044,42,142.79999999999998,4.8,21.0,21.0,56.0,9.904761904761903,17.5
2025-W01-D5,2025-01-04,2025,1,1,5,0,1,1,17.5,23.333333333333332,42,142.79999999999998,4.8,22.0,22.0,57.0,9.5,18.333333333333332
2025-W01-D6,2025-01-05,2025,1,1,6,0,1,0,18.333333333333332,22.38095238095238,42,142.79999999999998,4.8,21.0,21.0,57.0,9.142857142857142,17.5
2025-W02-D0,2025-01-06,2025,2,1,0,0,0,0,17.5,21.190476190476193,42,142.79999999999998,4.8,20.0,20.0,49.0,8.6,16.666666666666664
2025-W02-D1,2025-01-07,2025,2,1,1,0,0,0,16.666666666666664,20.11904761904762,42,142.79999999999998,4.8,15.0,15.0,35.0,8.733333333333333,12.5
2025-W02-D2,2025-01-08,2025,2,1,2,0,0,0,12.5,18.452380952380953,42,142.79999999999998,4.8,12.0,12.0,24.0,8.916666666666666,10.0
2025-W02-D3,2025-01-09,2025,2,1,3,0,0,0,10.0,16.547619047619047,42,142.79999999999998,4.8,13.0,13.0,28.0,8.076923076923077,10.833333333333334
2025-W02-D4,2025-01-10,2025,2,1,4,0,0,1,10.833333333333334,14.761904761904765,42,142.79999999999998,4.8,12.0,12.0,27.0,8.333333333333334,10.0
2025-W02-D5,2025-01-11,2025,2,1,5,0,0,1,10.0,13.690476190476192,42,142.79999999999998,4.8,10.0,10.0,25.0,7.3,8.333333333333332
2025-W02-D6,2025-01-12,2025,2,1,6,0,0,0,8.333333333333332,12.26190476190476,42,142.79999999999998,4.8,7.0,7.0,17.0,7.0,5.833333333333333
2025-W03-D0,2025-01-13,2025,3,1,0,0,0,0,5.833333333333333,10.595238095238091,42,142.79999999999998,4.8,4.0,4.0,7.0,7.5,3.3333333333333335
2025-W03-D1,2025-01-14,2025,3,1,1,0,0,0,3.3333333333333335,8.690476190476192,42,142.79999999999998,4.8,4.0,4.0,9.0,3.5,3.3333333333333335
2025-W03-D2,2025-01-15,2025,3,1,2,0,0,0,3.3333333333333335,7.3809523809523805,42,142.79999999999998,4.8,3.0,3.0,7.0,5.0,2.5
2025-W03-D3,2025-01-16,2025,3,1,3,0,0,0,2.5,6.30952380952381,42,142.79999999999998,4.8,4.0,4.0,12.0,4.75,3.3333333333333335
2025-W03-D4,2025-01-17,2025,3,1,4,0,0,1,3.3333333333333335,5.238095238095238,42,142.79999999999998,4.8,6.0,6.0,19.0,4.666666666666667,5.0
2025-W03-D5,2025-01-18,2025,3,1,5,0,0,1,5.0,4.523809523809524,42,142.79999999999998,4.8,4.0,4.0,13.0,5.0,3.3333333333333335
2025-W03-D6,2025-01-19,2025,3,1,6,0,0,0,3.3333333333333335,3.8095238095238098,42,142.79999999999998,4.8,4.0,4.0,12.0,5.5,3.3333333333333335
2025-W04-D0,2025-01-20,2025,4,1,0,0,0,0,3.3333333333333335,3.452380952380953,42,142.79999999999998,4.8,3.0,3.0,7.0,6.0,2.5
2025-W04-D1,2025-01-21,2025,4,1,1,0,0,0,2.5,3.3333333333333335,42,142.79999999999998,4.8,3.0,3.0,7.0,6.0,2.5
2025-W04-D2,2025-01-22,2025,4,1,2,0,0,0,2.5,3.2142857142857144,42,142.79999999999998,4.8,2.0,2.0,6.0,5.5,1.6666666666666667
2025-W04-D3,2025-01-23,2025,4,1,3,0,0,0,1.6666666666666667,3.095238095238095,42,142.79999999999998,4.8,1.0,1.0,3.0,7.0,0.8333333333333334
2025-W04-D4,2025-01-24,2025,4,1,4,0,0,1,0.8333333333333334,2.738095238095238,42,142.79999999999998,4.8,1.0,1.0,3.0,2.0,0.8333333333333334
2025-W04-D5,2025-01-25,2025,4,1,5,0,0,1,0.8333333333333334,2.142857142857143,42,142.79999999999998,4.8,2.0,2.0,4.0,2.5,1.6666666666666667
2025-W04-D6,2025-01-26,2025,4,1,6,0,0,0,1.6666666666666667,1.9047619047619049,42,142.79999999999998,4.8,2.0,2.0,5.0,5.0,1.6666666666666667
2025-W05-D0,2025-01-27,2025,5,1,0,0,0,0,1.6666666666666667,1.6666666666666663,42,142.79999999999998,4.8,4.0,4.0,10.0,3.75,3.3333333333333335
2025-W05-D1,2025-01-28,2025,5,1,1,0,0,0,3.3333333333333335,1.785714285714286,42,142.79999999999998,4.8,3.0,3.0,9.0,4.0,2.5
2025-W05-D2,2025-01-29,2025,5,1,2,0,0,0,2.5,1.7857142857142858,42,142.79999999999998,4.8,2.0,2.0,6.0,5.0,1.6666666666666667
2025-W05-D3,2025-01-30,2025,5,1,3,0,0,0,1.6666666666666667,1.7857142857142858,42,142.79999999999998,4.8,1.0,1.0,4.0,7.0,0.8333333333333334
2025-W05-D4,2025-01-31,2025,5,1,4,0,0,1,0.8333333333333334,1.7857142857142858,42,142.79999999999998,4.8,2.0,2.0,5.0,5.0,1.6666666666666667
2025-W05-D5,2025-02-01,2025,5,2,5,0,0,1,1.6666666666666667,1.9047619047619049,42,142.79999999999998,4.8,5.0,5.0,11.0,3.8,4.166666666666666
2025-W05-D6,2025-02-02,2025,5,2,6,0,0,0,4.166666666666666,2.261904761904762,42,142.79999999999998,4.8,9.0,9.0,18.0,3.4444444444444446,7.5
2025-W06-D0,2025-02-03,2025,6,2,0,0,0,0,7.5,3.095238095238095,42,142.79999999999998,4.8,9.0,9.0,24.0,3.6666666666666665,7.5
2025-W06-D1,2025-02-04,2025,6,2,1,0,0,0,7.5,3.6904761904761902,42,142.79999999999998,4.8,8.0,8.0,22.0,3.875,6.666666666666667
2025-W06-D2,2025-02-05,2025,6,2,2,0,0,0,6.666666666666667,4.285714285714286,42,142.79999999999998,4.8,6.0,6.0,21.0,4.666666666666667,5.0
2025-W06-D3,2025-02-06,2025,6,2,3,0,0,0,5.0,4.761904761904762,42,142.79999999999998,4.8,4.0,4.0,14.0,5.75,3.3333333333333335
2025-W06-D4,2025-02-07,2025,6,2,4,0,0,1,3.3333333333333335,5.119047619047619,42,142.79999999999998,4.8,5.0,5.0,16.0,5.4,4.166666666666666
2025-W06-D5,2025-02-08,2025,6,2,5,0,0,1,4.166666666666666,5.476190476190475,42,142.79999999999998,4.8,8.0,8.0,21.0,4.25,6.666666666666667
2025-W06-D6,2025-02-09,2025,6,2,6,0,0,0,6.666666666666667,5.833333333333334,42,142.79999999999998,4.8,8.0,8.0,23.0,3.875,6.666666666666667
2025-W07-D0,2025-02-10,2025,7,2,0,0,0,0,6.666666666666667,5.714285714285714,42,142.79999999999998,4.8,5.0,5.0,16.0,4.2,4.166666666666666
2025-W07-D1,2025-02-11,2025,7,2,1,0,0,0,4.166666666666666,5.238095238095239,42,142.79999999999998,4.8,4.0,4.0,15.0,4.5,3.3333333333333335
2025-W07-D2,2025-02-12,2025,7,2,2,0,0,0,3.3333333333333335,4.761904761904762,42,142.79999999999998,4.8,2.0,2.0,9.0,5.5,1.6666666666666667
2025-W07-D3,2025-02-13,2025,7,2,3,0,0,0,1.6666666666666667,4.285714285714286,42,142.79999999999998,4.8,0.0,0.0,0.0,0.0,0.0
2025-W07-D4,2025-02-14,2025,7,2,4,0,0,1,0.0,3.8095238095238098,42,142.79999999999998,4.8,0.0,0.0,0.0,0.0,0.0
2025-W07-D5,2025-02-15,2025,7,2,5,0,0,1,0.0,3.2142857142857144,42,142.79999999999998,4.8,1.0,1.0,4.0,4.0,0.8333333333333334
2025-W07-D6,2025-02-16,2025,7,2,6,0,0,0,0.8333333333333334,2.3809523809523805,42,142.79999999999998,4.8,1.0,1.0,4.0,4.0,0.8333333333333334
2025-W08-D0,2025-02-17,2025,8,2,0,0,0,0,0.8333333333333334,1.5476190476190474,42,142.79999999999998,4.8,2.0,2.0,5.0,5.5,1.6666666666666667
2025-W08-D1,2025-02-18,2025,8,2,1,0,0,0,1.6666666666666667,1.1904761904761905,42,142.79999999999998,4.8,3.0,3.0,10.0,4.666666666666667,2.5
2025-W08-D2,2025-02-19,2025,8,2,2,0,0,0,2.5,1.0714285714285714,42,142.79999999999998,4.8,4.0,4.0,9.0,4.75,3.3333333333333335
2025-W08-D3,2025-02-20,2025,8,2,3,0,0,0,3.3333333333333335,1.3095238095238098,42,142.79999999999998,4.8,6.0,6.0,14.0,4.0,5.0
2025-W08-D4,2025-02-21,2025,8,2,4,0,0,1,5.0,2.023809523809524,42,142.79999999999998,4.8,7.0,7.0,16.0,3.5714285714285716,5.833333333333333
2025-W08-D5,2025-02-22,2025,8,2,5,0,0,1,5.833333333333333,2.857142857142857,42,142.79999999999998,4.8,7.0,7.0,15.0,3.5714285714285716,5.833333333333333
2025-W08-D6,2025-02-23,2025,8,2,6,0,0,0,5.833333333333333,3.5714285714285716,42,142.79999999999998,4.8,5.0,5.0,10.0,3.8,4.166666666666666
2025-W09-D0,2025-02-24,2025,9,2,0,0,0,0,4.166666666666666,4.0476190476190474,42,142.79999999999998,4.8,2.0,2.0,6.0,2.5,1.6666666666666667
2025-W09-D1,2025-02-25,2025,9,2,1,0,0,0,1.6666666666666667,4.047619047619048,42,142.79999999999998,4.8,2.0,2.0,5.0,3.5,1.6666666666666667
2025-W09-D2,2025-02-26,2025,9,2,2,0,0,0,1.6666666666666667,3.928571428571429,42,142.79999999999998,4.8,4.0,4.0,13.0,4.0,3.3333333333333335
2025-W09-D3,2025-02-27,2025,9,2,3,0,0,0,3.3333333333333335,3.928571428571429,42,142.79999999999998,4.8,5.0,5.0,16.0,4.6,4.166666666666666
2025-W09-D4,2025-02-28,2025,9,2,4,0,0,1,4.166666666666666,3.8095238095238098,42,142.79999999999998,4.8,6.0,6.0,19.0,5.0,5.0
2025-W09-D5,2025-03-01,2025,9,3,5,1,0,1,5.0,3.6904761904761902,42,142.79999999999998,4.8,10.0,10.0,30.0,3.7,8.333333333333332
2025-W09-D6,2025-03-02,2025,9,3,6,1,0,0,8.333333333333332,4.0476190476190474,42,142.79999999999998,4.8,12.0,12.0,37.0,3.6666666666666665,10.0
2025-W10-D0,2025-03-03,2025,10,3,0,1,0,0,10.0,4.8809523809523805,42,142.79999999999998,4.8,8.0,8.0,24.0,3.75,6.666666666666667
2025-W10-D1,2025-03-04,2025,10,3,1,1,0,0,6.666666666666667,5.595238095238095,42,142.79999999999998,4.8,7.0,7.0,22.0,3.857142857142857,5.833333333333333
2025-W10-D2,2025-03-05,2025,10,3,2,1,0,0,5.833333333333333,6.19047619047619,42,142.79999999999998,4.8,5.0,5.0,17.0,5.8,4.166666666666666
2025-W10-D3,2025-03-06,2025,10,3,3,1,0,0,4.166666666666666,6.309523809523809,42,142.79999999999998,4.8,3.0,3.0,10.0,6.0,2.5
2025-W10-D4,2025-03-07,2025,10,3,4,1,0,1,2.5,6.07142857142857,42,142.79999999999998,4.8,6.0,6.0,19.0,5.166666666666667,5.0
2025-W10-D5,2025-03-08,2025,10,3,5,1,0,1,5.0,6.07142857142857,42,142.79999999999998,4.8,7.0,7.0,21.0,5.285714285714286,5.833333333333333
2025-W10-D6,2025-03-09,2025,10,3,6,1,0,0,5.833333333333333,5.714285714285714,42,142.79999999999998,4.8,8.0,8.0,26.0,5.5,6.666666666666667
2025-W11-D0,2025-03-10,2025,11,3,0,1,0,0,6.666666666666667,5.238095238095238,42,142.79999999999998,4.8,10.0,10.0,32.0,5.3,8.333333333333332
2025-W11-D1,2025-03-11,2025,11,3,1,1,0,0,8.333333333333332,5.476190476190475,42,142.79999999999998,4.8,10.0,10.0,33.0,6.0,8.333333333333332
2025-W11-D2,2025-03-12,2025,11,3,2,1,0,0,8.333333333333332,5.833333333333334,42,142.79999999999998,4.8,9.0,9.0,28.0,5.333333333333333,7.5
2025-W11-D3,2025-03-13,2025,11,3,3,1,0,0,7.5,6.309523809523809,42,142.79999999999998,4.8,10.0,10.0,30.0,4.9,8.333333333333332
2025-W11-D4,2025-03-14,2025,11,3,4,1,0,1,8.333333333333332,7.1428571428571415,42,142.79999999999998,4.8,7.0,7.0,25.0,4.714285714285714,5.833333333333333
2025-W11-D5,2025-03-15,2025,11,3,5,1,0,1,5.833333333333333,7.261904761904761,42,142.79999999999998,4.8,6.0,6.0,25.0,4.833333333333333,5.0
2025-W11-D6,2025-03-16,2025,11,3,6,1,0,0,5.0,7.142857142857143,42,142.79999999999998,4.8,5.0,5.0,22.0,6.2,4.166666666666666
2025-W12-D0,2025-03-17,2025,12,3,0,1,0,0,4.166666666666666,6.785714285714285,42,142.79999999999998,4.8,7.0,7.0,27.0,5.857142857142857,5.833333333333333
2025-W12-D1,2025-03-18,2025,12,3,1,1,0,0,5.833333333333333,6.428571428571429,42,142.79999999999998,4.8,7.0,7.0,26.0,4.571428571428571,5.833333333333333
2025-W12-D2,2025-03-19,2025,12,3,2,1,0,0,5.833333333333333,6.07142857142857,42,142.79999999999998,4.8,8.0,8.0,28.0,4.625,6.666666666666667
2025-W12-D3,2025-03-20,2025,12,3,3,1,0,0,6.666666666666667,5.952380952380952,42,142.79999999999998,4.8,6.0,6.0,17.0,5.0,5.0
2025-W12-D4,2025-03-21,2025,12,3,4,1,0,1,5.0,5.476190476190476,42,142.79999999999998,4.8,7.0,7.0,20.0,4.714285714285714,5.833333333333333
2025-W12-D5,2025-03-22,2025,12,3,5,1,0,1,5.833333333333333,5.476190476190475,42,142.79999999999998,4.8,9.0,9.0,27.0,4.666666666666667,7.5
2025-W12-D6,2025-03-23,2025,12,3,6,1,0,0,7.5,5.833333333333333,42,142.79999999999998,4.8,7.0,7.0,20.0,4.714285714285714,5.833333333333333
